Solid on Social Security		True		"Social Security ... is solid through about 2040 without any changes whatsoever."
Maybe he had a lunch date?		True		"Obama Skips Out On Condemning Left-Wing Attacks On Gen. Petraeus Despite Casting Other 'Important Votes' Earlier And Later In The Day."
Making more families eligible, expanded coverage		True		Obama "won health care for 150,000 people."
Indeed, uninsured people have higher mortality rate		True		"Each year, 18,000 people die in America because they don't have health care."
A consistent supporter of gun rights		True		"He has never voted for a federal restriction on gun ownership."
Studies confirm premiums are up 98 percent		True		Health insurance premiums "have almost doubled ... since 2000."
On the money about loans		True		Poor people go to a "payday lender...and they pay 300, 400, 500 percent interest."
Federalist Fred		True		"I've cast a couple of 99-1 votes" and been the lone dissenter.
<p> Indeed, Hispanics have highest percentage</p>		True		 \u201CThirty-four percent of Hispanics don\u2019t have any health care at all, don\u2019t have any health insurance.\u201D
Black and Hispanic homeowners have more subprimes		True		"About 40 percent of Hispanic homeowners have subprime mortgages."
But N.Y. numbers may not be meaningful elsewhere		True		"In New York, when she ran for reelection, she carried 58 of our 62 counties. George Bush had won 40 counties in New York just two years earlier."
Yes, chicken and rice on the menu		True		Guantanamo detainees "get taxpayer-paid-for prayer rugs…they had honey-glazed chicken and rice pilaf."
He worked with Republicans in Illinois		True		"Sen. Obama worked on some of the deepest issues we had and was successful in a bipartisan way."
Giuliani's first wife was his second cousin		True		"At least Obama didn't marry his cousin," as Giuliani did.
Indeed, Hispanics have highest percentage		True		"Thirty-four percent of Hispanics don't have any health care at all, don't have any health insurance."
McCain switched on tax cuts		True		"Senator McCain voted against the Bush tax cuts. Now he's for them."
He's got the right number		True		"Currently, we're at 36 percent of our children born out of wedlock."
Biden right: No fast way out.		True		"You know we can't just pull out now... The truth of the matter is: If we started today, it would take one year, one year to get 160,000 troops physically out of Iraq, logistically."
There are plenty of jobs available for trained automobile and airline technicians, but Clinton overestimates how much they pay.		True		"Let's pay attention to kids who are not going to college, which ends up being about 60 percent of the kids... and get them trained for the jobs that are there. Because, you know, there are auto mechanic jobs paying $50,000, $60,000 that they can't get filled. There are airline mechanic jobs paying a lot of money that can't get filled." Remarks at AFSCME forum 6/19/2007
 		True		None
An accurate summary of economic stats		True		"Corporate profits are up, CEO pay is up, but average wages of Americans are flat."
A fair account of Romney's position		True		"I'm for a three-state political solution in Iraq. (Romney) is not."
Economists find large income gap		True		"We now have the greatest income inequality since the Great Depression."
Thompson was a leader in welfare reform		True		"Tommy Thompson is the father of welfare reform, creating the groundbreaking Wisconsin Works program in Wisconsin that became the model for national and international reforms."
He was credited as a "tinkerer"		True		"Tommy Thompson created the first school choice program in the nation, giving thousands of Milwaukee students the choice of where they go to school – no matter where they live or how much money their parents make."
Did Ronald Reagan say immigrants made America great?		True		Says Ronald Reagan said immigrants "brought with them courage and the values of family, work, and freedom. Let us pledge to each other that we can make America great again."
Did Patrick Morrisey join a lawsuit to allow insurers to deny coverage for pre-existing conditions?		True		"Pat Morrisey joined a federal lawsuit to allow insurance companies to deny coverage for people with pre-existing conditions."
Has there been a 1,700 percent increase in asylum claims over the last 10 years?		True		"There's been a 1,700 percent increase in asylum claims over the last 10 years."
